AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
7.88,185.585,248,380,455,338,275,good
6.73,185.862,255,370,445,340,260,good
7.57,185.215,258,375,426,337,255,good
8.19,192.377,258,363,414,338,259,suspect
7.57,197.516,261,343,420,343,262,suspect
6.56,197.72,264,340,413,350,277,suspect
7.72,197.926,267,343,404,354,283,suspect
7.94,197.957,262,346,404,355,278,suspect
5.51,198.235,267,343,414,348,278,suspect
7.75,198.115,272,349,427,323,283,suspect
8.47,179.304,271,346,442,309,278,suspect
7.45,176.102,274,355,461,302,268,suspect
8.72,176.57,276,358,473,305,272,good
7.23,178.154,277,360,470,306,291,good
7.01,177.816,278,361,478,312,307,good
7.9,177.881,281,359,490,323,302,good
7.12,181.244,278,363,483,332,283,good
8.75,181.668,278,376,478,337,296,good
6.27,182.108,278,392,480,346,280,good
8.99,181.861,281,388,481,352,280,good
7.7,181.874,280,372,482,360,286,good
9.75,182.22,280,357,484,346,293,good
9.54,182.965,278,366,472,333,303,good
6.97,182.882,276,378,457,321,305,good
7.15,182.667,282,360,449,313,290,suspect
6.75,180.852,289,363,439,319,282,suspect
9.25,180.29,282,367,438,315,283,suspect
7.35,180.138,274,364,435,311,287,suspect
7.16,180.31,275,363,444,333,289,suspect
9.32,174.994,281,371,462,342,291,suspect
7.36,174.997,285,393,464,288,300,suspect
6.56,194.864,288,357,488,309,289,good
6.34,196.459,271,260,495,327,291,good
5.86,195.859,312,236,495,336,287,good
6.21,195.725,353,279,484,341,283,good
7.4,195.647,352,324,499,333,289,good
8.45,185.861,323,341,503,361,295,good
4.56,183.681,293,346,538,371,297,good
6.45,173.626,276,379,565,335,297,good
6.71,171.537,273,362,573,331,289,good
9.06,170.977,271,348,586,366,280,good
6,170.955,259,333,576,358,268,good
7.69,178.392,245,334,578,376,249,suspect
8.96,182.297,242,339,545,364,252,good
7.54,192.825,250,348,530,366,259,good
5.79,193.222,251,349,509,368,257,good
7.37,193.201,249,356,492,369,260,good
8.93,192.811,254,361,483,368,268,good
6.48,193.283,248,357,490,371,266,good
7.51,192.348,244,350,499,368,266,good
7.25,192.957,242,349,516,363,267,good
7.99,193.029,245,358,533,360,266,good
6.89,193.294,257,354,537,361,267,good
6.04,193.109,261,361,551,365,269,good
7.5,192.921,245,365,556,368,283,good
5.26,193.036,253,356,552,366,285,good
6.25,192.929,247,348,553,369,259,good
7.45,185.693,245,342,557,379,273,good
7.28,183.193,254,343,548,390,263,good
7.46,175.322,233,364,521,395,268,good
6.7,175.28,220,359,521,392,271,good
7.46,175.275,225,356,505,397,266,good
6.77,175.031,239,347,491,388,266,good
6.81,175.004,239,331,476,390,268,good
7.77,174.676,238,326,457,396,268,good
7.85,174.976,241,331,447,398,268,good
7.47,170.068,240,312,447,397,268,good
6.78,159.438,238,305,453,391,272,good
6.62,161.377,235,310,453,395,293,good
6.92,161.566,238,317,448,399,294,good
9.15,162.189,236,315,444,393,292,good
7.58,161.922,235,309,450,393,289,good
8.1,162.181,238,306,449,392,290,good
6.74,161.913,253,306,420,392,285,good
6.64,162.213,268,308,409,393,283,good
8.16,161.996,276,308,424,392,285,good
8.63,161.763,278,307,448,398,274,good
8.21,178.474,284,324,448,408,256,good
5.36,194.103,289,344,204,403,241,good
8.16,189.971,294,350,260,383,238,good
10.17,190.244,295,358,452,363,239,good
9.78,188.156,291,365,535,353,247,good
6.48,182.935,289,375,525,358,255,good
8.93,183.368,295,368,507,350,263,good
5.47,182.896,306,364,515,350,273,good
6.1,182.928,303,373,506,346,283,good
7.88,182.805,289,373,508,340,290,good
10.41,182.881,295,365,505,337,289,good
8.32,183.46,298,364,515,318,281,good
7.92,183.096,290,364,536,278,274,good
5.47,187.729,294,373,523,292,259,good
6.97,188.102,288,370,462,330,248,suspect
7.58,188.072,297,382,427,340,252,suspect
9.84,188.229,298,389,439,338,252,suspect
8.08,187.825,295,371,440,369,245,suspect
8.62,187.966,292,372,481,448,234,suspect
6.28,187.82,291,373,485,450,227,good
7.63,187.429,289,363,482,357,228,good
8.92,187.908,291,345,487,374,231,good
7.02,188.097,289,330,496,366,239,good
8.1,187.971,290,337,512,363,243,good
9.83,187.75,279,343,521,354,231,good
8.7,187.921,264,307,543,352,232,good
5.52,188.499,261,310,549,356,231,good
4.81,187.631,262,325,533,355,233,good
7.85,188.153,262,335,511,354,234,good
7.26,188.598,258,348,495,352,239,good
6.92,175.735,247,366,492,349,250,good
7.08,164.776,231,374,490,345,268,good
8.07,164.72,217,373,483,344,272,good
8.01,164.674,210,361,476,334,270,good
5.59,164.891,217,356,462,331,263,good
5.58,165.005,231,341,455,334,268,good
7.06,165.101,245,319,437,344,269,good
7.18,165.415,250,319,421,347,265,good
8.34,165.088,254,326,416,337,247,suspect
5.93,164.922,257,326,408,325,261,suspect
7,164.878,260,317,441,326,261,good
7.84,164.99,263,323,457,349,230,good
6.91,164.817,255,318,461,363,209,good
7.67,164.279,250,316,455,352,202,good
7.91,164.779,262,324,460,341,203,good
7.24,157.805,276,332,477,339,204,good
7.95,153.576,282,331,492,336,202,good
7.8,154.112,280,334,497,354,208,good
7.21,169.62,278,338,518,367,230,good
6.37,165.565,278,345,525,372,244,good
9.81,164.522,260,361,529,381,250,good
5.46,166.888,254,371,543,378,251,good
8.58,175.258,251,361,556,378,251,good
6.57,174.368,243,355,553,375,249,good
6.92,178.489,233,353,556,372,247,good
6.42,179.177,232,355,552,375,251,good
7.08,179.513,229,357,550,358,252,good
6.94,179.173,229,360,534,337,250,good
7.46,179.172,227,364,532,325,251,good
7.35,178.422,245,360,547,324,252,good
4.85,178.772,231,357,556,327,248,good
9.15,178.983,250,357,541,328,231,good
6.61,179.187,254,356,539,326,215,suspect
5.62,179.392,265,348,548,327,208,suspect
7.1,179.104,267,343,565,326,206,suspect
6.67,179.087,274,346,569,324,204,suspect
7.56,184.569,278,347,555,328,208,suspect
8.71,186.992,290,347,556,326,212,suspect
6.29,187.003,297,348,529,329,226,good
7.81,187.37,297,340,544,333,245,good
7.63,187.443,298,344,500,335,259,good
9.14,186.835,300,351,497,315,266,good
6.05,172.625,295,345,487,329,267,good
7.92,151.493,298,336,484,357,267,good
9.18,151.174,282,341,491,375,274,good
6.3,151.288,274,329,500,386,276,good
8.1,150.951,282,338,515,384,258,good
6.68,165.308,292,349,540,380,248,good
5.25,177.956,296,351,569,390,245,good
9.77,175.875,286,349,566,392,262,good
5.48,175.771,280,348,566,363,277,good
6.5,175.166,276,348,542,369,287,good
7.45,172.261,274,349,522,387,290,good
8.98,172.065,275,344,518,392,287,good
5.43,171.438,272,343,506,394,280,good
6.14,171.961,268,345,501,389,267,good
6.89,171.914,274,351,489,384,249,good
6.97,172.402,274,343,482,366,239,good
5.78,171.951,272,322,485,358,248,good
7.21,172.624,272,332,503,354,249,good
6.54,171.6,267,354,524,351,242,good
7.1,171.956,251,333,534,334,250,good
7.54,172.104,231,340,546,322,264,good
7.93,171.829,214,351,564,314,282,good
7.85,173.054,200,321,598,305,289,suspect
6.39,191.19,195,331,585,224,289,suspect
8.77,191.11,199,333,581,184,292,suspect
7.59,191.004,204,341,589,174,293,suspect
7.83,191.068,204,343,595,184,296,suspect
9.2,184.505,204,340,596,265,300,suspect
7.57,170.942,220,332,594,316,301,suspect
8.25,171.215,238,329,588,318,297,suspect
6.6,170.975,241,335,572,318,296,suspect
6.38,170.899,234,347,549,332,298,good
8.71,161.018,230,346,546,349,303,good
8.28,158.316,234,356,542,352,298,good
7.63,158.183,244,360,541,355,286,good
8.33,157.489,258,353,581,348,270,good
6.92,157.399,275,348,606,335,259,good
9.8,157.953,284,348,600,328,221,good
8.24,158.074,282,348,550,326,204,good
8.53,157.634,278,346,499,324,212,good
5.52,158.335,267,349,496,320,218,good
9.82,157.64,259,348,489,324,221,good
8.91,158.268,252,347,472,325,228,good
8.47,158.211,241,351,475,329,230,good
7.83,157.985,232,345,477,344,230,good
8.46,157.814,227,338,476,353,228,good
7.12,158.635,222,335,487,362,227,good
8.08,157.607,223,339,499,358,227,good
10.22,179.539,229,347,494,351,229,good
7.8,182.921,234,351,483,348,226,good
8.09,182.384,232,349,483,349,223,good
7.13,157.856,244,342,495,350,227,good
8.01,158.239,250,342,513,353,231,good
8.01,157.808,244,343,525,360,233,good
7.76,158.415,231,354,542,366,225,good
3.9,158.162,230,371,556,377,224,suspect
8.48,163.763,216,375,533,389,229,suspect
7.57,196.851,210,363,513,396,214,suspect
8.62,197.338,209,367,500,393,224,good
8.21,197.271,205,370,497,398,228,good
5.73,197.067,207,365,499,395,228,good
7.27,188.941,209,371,468,423,227,good
7.55,153.529,208,395,450,397,229,good
6.72,154.074,209,394,469,409,227,good
7.51,153.952,210,397,473,396,225,good
7.87,158.943,208,399,486,383,235,good
8.04,166.47,206,394,483,366,240,good
7.11,165.089,208,391,463,373,250,good
5.75,165.139,220,381,483,355,270,good
7.23,164.859,236,383,538,327,276,good
7.11,165.179,253,393,536,321,281,good
7.06,155.288,271,397,541,322,270,good
8.43,151.258,272,397,553,326,254,good
9.68,150.496,273,398,552,329,241,good
8.53,151.417,278,392,557,330,221,suspect
7.55,151.03,275,384,561,341,209,suspect
9.59,174.575,267,375,578,346,210,suspect
8.17,182.186,272,358,579,357,213,suspect
8,164.982,279,353,560,377,218,good
7.73,165.376,283,339,585,378,230,suspect
8.37,165.505,285,335,603,366,237,suspect
6.16,175.509,279,336,589,356,241,suspect
8.17,191.82,265,336,577,343,240,suspect
8.92,191.661,255,338,536,354,239,suspect
8.81,191.905,246,346,573,363,247,suspect
7.08,172.199,239,343,587,363,238,suspect
7.15,162.892,250,334,602,360,240,suspect
8.36,163.161,258,320,598,359,242,suspect
7.11,173.101,259,322,517,355,242,suspect
7.6,198.751,248,328,500,356,247,suspect
6.04,198.749,229,345,507,367,244,good
5.56,199.075,216,359,529,377,255,good
10.32,199.08,204,361,591,363,260,good
6.25,199.228,206,361,550,353,257,good
5.59,199.594,208,363,438,344,256,good
8.57,198.855,208,358,510,336,256,good
7.45,198.801,210,358,510,337,255,good
5.45,199.213,213,358,480,346,254,good
9.49,199.158,213,358,465,343,256,good
7.35,199.232,208,359,461,341,256,good
6.94,199.21,203,360,454,339,265,good
8.55,198.934,207,359,452,350,280,good
5.78,198.813,219,362,459,368,283,good
5.96,199.292,226,361,454,372,267,good
5.82,199.463,226,362,453,358,273,good
8.07,189.227,232,356,453,339,279,good
8.25,180.544,247,354,450,332,268,good
7.04,169.234,243,357,451,337,266,good
6.71,154.913,217,352,457,337,262,good
6.65,155.133,173,342,464,322,245,good
8.53,173.476,136,347,474,306,242,good
8.17,193.819,152,349,477,338,242,good
7.98,193.619,223,349,463,375,246,good
5.03,194.137,270,346,442,354,248,good
6.36,189.779,249,345,463,339,246,good
7.26,179.215,252,343,478,346,242,good
7.61,178.881,250,348,482,351,235,good
6.86,179.529,257,347,488,345,238,good
7.92,163.595,255,350,521,345,249,good
6.87,160.087,251,362,555,351,247,good
7.25,199.034,247,380,545,344,247,good
7.29,199.157,248,386,553,325,247,good
8.67,198.818,253,388,586,329,246,good
8.37,199.064,253,379,567,328,244,good
8.79,199.113,255,375,533,327,243,good
7.23,199.021,261,388,525,326,252,good
6.77,198.763,257,382,530,325,234,good
7.32,199.094,257,373,529,326,263,good
9.33,192.142,254,314,531,313,299,good
6.86,199.21,252,274,531,341,253,good
7.6,198.997,254,291,538,332,183,good
7,190.216,246,293,550,332,195,good
6.75,171.692,239,290,535,336,229,good
6.68,184.706,233,299,521,360,248,good
7.04,192.104,228,302,510,375,245,good
6.71,191.9,225,310,524,376,218,good
8.17,192.001,224,334,545,361,206,good
7.37,178.379,223,350,554,360,206,suspect
7.86,159.107,224,338,553,353,206,suspect
9.17,158.547,233,354,545,353,207,suspect
8.08,158.757,239,365,550,356,203,suspect
7.8,159.03,238,370,557,356,204,suspect
7.62,159.001,238,374,555,357,206,suspect
8.17,159.146,234,375,552,356,206,suspect
7.15,158.575,228,376,541,357,213,suspect
9.09,163.283,225,379,573,358,229,suspect
7.6,174.293,226,380,621,351,248,suspect
8.7,173.947,238,381,604,343,264,suspect
7.13,174.631,241,378,643,338,279,suspect
6.6,173.886,244,385,676,338,282,suspect
6.81,174.309,280,386,662,329,280,good
8.28,174.151,273,365,595,320,276,good
9.11,174.896,248,364,516,309,278,good
5.23,178.809,236,370,520,304,283,good
7.17,183.97,240,372,525,315,283,good
9.36,187.322,246,370,526,331,278,good
8.48,193.809,247,365,520,338,279,good
8.66,194.126,242,361,516,357,281,good
7.56,186.564,234,361,518,358,271,good
6.8,186.043,227,365,517,375,257,good
9.91,185.658,218,368,517,358,240,good
7.81,186.138,215,365,507,339,228,good
7.84,185.795,218,352,505,342,221,good
7.76,185.813,230,341,504,328,218,good
7.46,185.909,247,332,509,319,213,good
6.29,186.06,260,326,517,310,209,good
6.88,186.086,258,332,521,298,207,good
6.47,185.917,246,333,519,352,228,good
7.12,186.118,236,332,513,338,221,good
5.83,186.439,230,333,513,355,213,good
5.39,186.09,221,337,517,353,209,good
7.21,185.972,210,342,520,354,204,good
7.98,186.328,210,362,520,354,204,good
7.76,186.159,217,372,525,360,204,good
8.65,185.46,228,390,545,364,210,good
7.73,186.326,237,373,560,359,210,suspect
8.59,186.031,249,367,572,355,209,suspect
8.74,185.841,258,362,593,361,208,suspect
5.97,179.412,260,365,599,361,212,suspect
7.22,179.465,260,342,582,358,209,suspect
7.46,183.304,259,358,564,361,210,suspect
7.51,190.117,265,467,545,371,204,suspect
6.64,165.906,251,403,534,374,222,good
7.03,162.165,249,374,523,362,242,good
6.63,170.112,249,367,510,360,244,good
8.3,170.183,247,356,503,357,239,good
9.85,169.91,247,351,488,356,241,good
7.42,170.418,249,352,471,356,245,good
7.21,169.841,248,353,463,362,237,good
7.99,174.089,247,343,465,357,229,good
8.43,173.681,246,348,472,379,225,good
6.73,173.858,251,346,473,373,225,good
7.56,173.739,242,355,479,376,223,good
5.73,167.709,264,355,476,364,214,good
4.76,162.187,265,356,460,360,226,good
7.55,159.197,251,349,465,353,202,good
9.99,158.949,234,337,500,352,201,good
7.22,159.096,220,341,490,353,215,good
6.36,159.021,218,355,457,339,213,good
8.13,158.575,206,351,437,334,211,good
8.96,158.894,206,340,413,345,205,good
5.31,159.135,228,325,407,348,202,good
7.64,159.212,244,308,408,333,200,good
8.46,158.838,249,305,408,329,194,good
6.58,158.682,246,302,398,332,201,good
7.1,159.048,248,309,397,335,199,good
8.49,168.524,250,325,439,338,200,good
6.55,183.923,252,337,463,333,203,good
7.44,184.007,253,338,482,327,211,good
7.65,174.372,255,334,514,322,224,good
6.7,166.934,253,368,546,312,238,good
6.39,167.04,243,419,558,312,257,good
7.07,167.109,233,520,569,309,259,good
6.08,166.182,234,587,525,312,256,good
7.62,160.893,248,423,548,322,256,good
7.04,161.231,264,362,565,320,253,suspect
7.58,179.683,277,340,566,317,253,suspect
7.49,177.676,288,344,565,333,255,suspect
7.14,157.825,286,331,563,349,257,good
7.01,157.328,286,351,559,338,264,good
6.89,158.025,283,363,552,353,248,good
5.82,168.617,280,384,531,350,254,good
7.17,188.048,284,387,509,336,256,good
7.05,187.753,291,392,492,330,260,good
7.39,188.027,289,395,465,335,272,good
7.82,187.83,287,391,460,350,279,good
8.7,187.717,289,393,492,368,275,good
6.06,187.945,289,397,522,376,270,good
6.48,174.744,287,394,523,376,261,good
7.99,162.051,286,390,501,376,253,good
9.05,161.96,287,396,480,373,228,good
7.68,162.179,286,396,481,373,223,good
8.21,163.197,283,401,551,376,224,good
7.28,163.514,288,394,630,370,221,good
7.9,163.322,290,385,517,362,221,good
6.17,162.471,292,380,530,357,219,good
8.49,163.167,289,381,540,353,219,good
5.58,162.979,286,377,547,341,222,good
7.25,162.848,285,370,527,339,222,good
11.29,163.128,286,361,525,336,219,good
7.04,165.265,289,360,500,337,221,good
7.59,156.43,294,364,511,333,225,good
6.22,168.742,293,381,498,333,222,good
6.02,172.859,287,384,481,333,213,good
7.74,158.177,285,379,478,335,217,good
8.76,156.829,281,377,489,337,220,good
7.36,157.454,269,374,508,336,212,good
8.55,157.113,256,370,510,337,205,good
8.08,157.469,245,379,521,335,206,good
6.98,156.816,239,377,511,322,215,good
6.13,157.161,239,378,493,313,231,good
7.18,157.093,239,383,477,318,242,good
7.71,165.016,243,382,476,322,246,good
6.45,198.137,247,383,480,330,252,good
8.21,198.784,251,385,488,336,245,good
7.82,199.048,252,355,506,335,238,good
6.06,198.785,252,357,525,345,240,good
7.54,199.021,255,371,526,345,242,good
8.96,199.268,259,376,530,343,247,good
7.53,199.28,258,362,555,346,245,good
7.14,198.562,257,353,583,337,240,good
7.56,184.557,257,368,583,323,248,good
8.11,182.592,254,378,580,312,249,good
7.98,186.767,262,376,578,307,242,suspect
9.01,187.312,260,367,583,305,240,suspect
4.97,187.126,255,341,576,299,245,suspect
8.11,186.816,248,240,562,304,248,good
6.43,187.193,235,336,560,300,238,good
8.43,187.28,228,332,554,293,224,good
5.43,180.976,229,364,567,298,216,suspect
8.87,175.869,231,370,575,306,212,suspect
9.26,176.043,236,355,571,317,212,suspect
5.81,175.889,242,345,567,335,214,suspect
7.27,174.283,247,331,555,344,218,suspect
8.8,171.919,250,327,540,351,222,suspect
7.27,171.789,252,325,536,365,221,good
9.88,172.127,259,326,550,364,216,suspect
7.42,172.003,264,329,575,362,214,suspect
10.13,171.648,272,331,595,361,222,suspect
6.52,163.196,275,333,602,359,228,suspect
7.46,151.745,271,363,598,360,214,suspect
6.77,152.303,259,364,580,349,219,suspect
8.45,166.469,248,330,562,345,221,suspect
7.7,168.272,234,311,561,361,219,suspect
9.05,168.36,225,293,563,373,219,suspect
6.81,168.211,203,312,562,381,217,suspect
9.24,171.964,208,332,557,376,217,suspect
6.7,173.171,191,339,558,385,222,suspect
10.21,172.628,178,332,559,383,217,suspect
7.72,172.98,184,327,555,378,208,suspect
6.4,173.702,195,323,555,376,233,suspect
6.58,172.84,202,324,560,380,209,suspect
7.77,173.76,203,328,561,389,184,suspect
6.65,173.045,213,333,553,396,228,suspect
7.75,172.884,235,342,559,395,238,suspect
6.85,177.479,245,355,569,390,238,suspect
7.85,193.237,235,369,575,384,240,suspect
5.47,177.379,221,375,575,379,243,good
5.95,175.296,226,375,571,380,244,good
5.85,175.088,243,378,568,378,244,suspect
8.56,174.921,240,384,572,380,243,suspect
7.11,175.007,206,389,576,385,244,suspect
8.86,195.104,207,387,575,371,246,suspect
8.19,197.642,205,374,561,359,237,suspect
8.66,198.14,211,378,544,363,231,good
5.11,193.165,216,375,535,357,227,good
7.29,188.204,216,356,514,361,226,good
7.08,182.302,214,352,503,361,226,good
8.49,181.832,229,343,488,357,223,good
